date,cust_email,cust_location,product_id,product_quantity
2020-04-06,go@live.com,13575,3QMLCL5LXNVN,1
2020-04-06,go@live.com,13575,N6WV8N3UXN4F,2
2020-04-06,brae@aol.com,06125,SQUB4OQ892PV,4
2020-04-06,lug@gmail.com,06054,0OTC9BAIZ0EK,6
2020-04-06,lug@gmail.com,06054,QONZYZ2LNDO7,3
2020-04-06,dreo@hotmail.com,27468,EGRSX5DHHBSD,1
2020-04-06,sku@yahoo.com,87304,LC5CBD8SKJUD,2
2020-04-07,sa@outlook.com,48789,DY3XWVLFH0P6,1
2020-04-07,brosp@icloud.com,28308,YU8T7Q5FP6X6,3
2020-04-07,sko@hotmail.com,15587,MOFL095A5573,1
2020-04-07,shoch@inbox.com,84293,3S2SIZFHR93U,1
2020-04-07,shoch@inbox.com,84293,OZKC75NGQ1CP,1
2020-04-07,fry@aol.com,62401,5Q46XVZ2PTWS,1
2020-04-08,pio@outlook.com,57705,HFV9AQB6F5YU,1
2020-04-08,yuomp@hotmail.com,54967,GLNOOT0QBWD5,3
2020-04-08,swod@gmail.com,32889,2IZ3H9DQITG9,2
2020-04-08,swod@gmail.com,32889,PECGP8Z7DWCA,1
2020-04-08,swod@gmail.com,32889,HFV9AQB6F5YU,2
2020-04-08,drouz@gmail.com,34575,757JYCA96V0I,2
2020-04-08,streact@inbox.com,33138,MALG8K8N6EGA,2
2020-04-08,streact@inbox.com,33138,DU1IC4FQZN7W,1
2020-04-08,wiow@aol.com,73700,54PCEGD892LG,3
2020-04-08,wiow@aol.com,73700,40K0R9P5XKRO,1
2020-04-08,clauss@hotmail.com,70698,LQZFCV8LKVKJ,2
2020-04-09,cloi@live.com,99185,9QPMXBKK7OOV,2
2020-04-10,grul@gmail.com,15101,6X3QIJZI5GAV,3
2020-04-10,striey@outlook.com,41977,6NKQO681MSLT,1
2020-04-11,sweect@gmail.com,89892,DJG6MG97QQ38,3
2020-04-11,spaur@gmail.com,25812,8NUVJW1SO0RS,2
2020-04-11,zie@live.com,07510,NU5M7633HO32,5
2020-04-11,gliot@hotmail.com,70242,KQ68QDI6BQXH,1
2020-04-11,toond@outlook.com,83059,UP8BHJ8JGNPG,2
2020-04-11,poub@inbox.com,21553,1RBQ5JGY6JC0,2
2020-04-12,clyct@hotmail.com,32424,F90E84229421,1
2020-04-12,clyct@hotmail.com,32424,L5JDSF0IJVRO,3
2020-04-12,blyf@gmail.com,00724,GJC0JM07W3WH,4
2020-04-12,glio@inbox.com,89246,VCB84HCT7ZOF,6
2020-04-12,ne@aol.com,18694,20WTO4HL9JOL,1
2020-04-12,ne@aol.com,18694,01OTG3KLKBUM,1
2020-04-12,ne@aol.com,18694,NG8UYMWFZALM,1
2020-04-13,nao@outlook.com,65251,T816M21KCKFJ,2
2020-04-13,nao@outlook.com,65251,KP3HJY7NWNLL,2
2020-04-13,cleuk@live.com,89168,K7U28EIBMRQK,2
2020-04-13,ryy@gmail.com,39971,DP0X75LDN8Q8,1
2020-04-13,dreont@gmail.com,39451,62EPDODR8AZK,1
2020-04-13,dreont@gmail.com,39451,P8KGK3L938M5,1
2020-04-13,dreont@gmail.com,39451,SB2H495613TO,1
2020-04-13,swoe@aol.com,05048,LBCR5OVO5DH8,1
2020-04-13,swoe@aol.com,05048,NP17F47UG2R0,2
2020-04-13,flev@gmail.com,66864,EPBSOIAYF0JX,2
2020-04-13,flev@gmail.com,66864,B5S8M3KNQ6FH,2
2020-04-13,plaaw@gmail.com,02272,T2MEZITP5WRQ,2
2020-04-13,zuint@yahoo.com,50426,NEIVRMUAW90T,3
2020-04-14,lau@icloud.com,33078,KCGPL2YNNCQU,2
2020-04-14,ve@hotmail.com,28808,M2Y38B505LRA,1
2020-04-14,diew@outlook.com,54493,E7H051O9O9RJ,1
2020-04-15,shui@live.com,21288,11ZCNSKFDFZH,1
2020-04-15,shui@live.com,21288,6HG32XJJYC40,2
2020-04-15,shui@live.com,21288,53KRIVRQM5UF,1
2020-04-15,spuoy@live.com,29078,EK9UB0Q1L1IC,1
2020-04-15,hua@inbox.com,03654,B26FSPUJ9VZ2,2
2020-04-15,bruer@outlook.com,16178,Q78G834ND85T,1
2020-04-15,bruer@outlook.com,16178,T4Z5Q2H3NFND,1
2020-04-15,bruer@outlook.com,16178,SUCXQDYB9WF6,3
2020-04-15,bruer@outlook.com,16178,CGSBIBIP0IPA,2
2020-04-15,reaft@hotmail.com,12914,CXX1SKKWP3FP,3
2020-04-15,reaft@hotmail.com,12914,OG8R8WQBFS8W,1
2020-04-15,reaft@hotmail.com,12914,71V621BAUXZ1,1
2020-04-15,reaft@hotmail.com,12914,1Q7Y04M1RKYZ,2
2020-04-15,wo@outlook.com,61291,N7C0KFJ9CD3A,1
2020-04-15,luo@aol.com,99079,FU20GZ97WLVI,1
2020-04-15,creu@hotmail.com,09714,5Y0WHMBZ2ZCB,1
2020-04-15,druil@aol.com,29078,M3JIX49YOYGP,1
2020-04-15,swaimp@hotmail.com,07423,ADRLSBUFSK8R,2
2020-04-16,frue@aol.com,59036,1UODX42YRT7Q,1
2020-04-16,frue@aol.com,59036,3U1O8EGGOSQU,1
2020-04-16,frue@aol.com,59036,A9NX4XVKMT59,1
2020-04-16,snuil@gmail.com,92938,77ENVL59E0QW,1
2020-04-16,fost@msn.com,29078,15GQJXF66WIL,3
2020-04-16,fost@msn.com,29078,UG6DCLG1EI33,3
2020-04-16,trae@hotmail.com,31978,GUQMYT9TG4AO,4
2020-04-16,roa@icloud.com,99185,KVHKXKZ1FQIM,1
2020-04-16,roa@icloud.com,99185,B8K8CEEKHYV8,3
2020-04-16,roa@icloud.com,99185,ZX4PPB7JBPSU,1
2020-04-16,paunk@gmail.com,12914,Z34LAL192G1T,2
2020-04-16,gree@yahoo.com,41601,QVNT2TS0GOC8,1
2020-04-16,veuss@hotmail.com,23666,UEB3M56LEBO3,1
2020-04-17,braact@live.com,83704,HTEZXF8XNJ5J,1
2020-04-17,smio@yahoo.com,60772,2CWYJOW3ML5H,2
2020-04-17,frui@gmail.com,68990,JQ1X90KK4MNP,1
2020-04-17,frui@gmail.com,68990,O4G4G8KOL8F9,1
2020-04-17,frui@gmail.com,68990,94WQKGY580CK,1
2020-04-17,sla@gmail.com,89650,9FMXEAHZCHMR,2
2020-04-17,sla@gmail.com,89650,O3IPKHHZ3IH0,1
2020-04-17,sla@gmail.com,89650,WRK5WD0EV9VN,1
2020-04-17,ji@msn.com,59189,3OR6FZBSDZGN,1
2020-04-17,ji@msn.com,59189,TGAUJ4MCS7IG,3
2020-04-17,preup@yahoo.com,06125,ETIOHA2J9YYP,1
2020-04-18,kio@aol.com,81393,64KU4GIW8ZF9,1
2020-04-18,kio@aol.com,81393,6ZXV1174VLTA,1
2020-04-18,yeng@hotmail.com,22650,TFXQW7IUXKWL,1
2020-04-18,yeng@hotmail.com,22650,7G13E7YO8ZAW,2
2020-04-18,pamp@icloud.com,89892,F21WQPXRO2N3,2
2020-04-18,pamp@icloud.com,89892,8VFC4ZUN5X3B,2
2020-04-18,zoeft@inbox.com,31978,3HQ0GCZ0GFXH,1
2020-04-18,cla@yahoo.com,23169,EGNLZ2ZPIP61,2
2020-04-19,snai@hotmail.com,21729,CW1PLFBOJGZG,3
2020-04-19,snai@hotmail.com,21729,SP7EYJYP23IV,1
2020-04-20,drypt@mail.com,60578,FN40BXFWHN57,1
2020-04-20,plao@gmail.com,57346,7RCLSGXU6TWW,1
2020-04-20,plao@gmail.com,57346,RUGACRZ6P4J2,1
2020-04-20,plao@gmail.com,57346,RAIG46D9WRSS,1
2020-04-20,plao@gmail.com,57346,EBDKCF887SYI,1
2020-04-20,draa@gmail.com,68990,ARQGEZ2TZZ04,2
2020-04-20,draa@gmail.com,68990,HV8RW3ZHSX9Q,1
2020-04-20,draa@gmail.com,68990,RN5UDW273JWS,1
2020-04-20,bliu@inbox.com,07315,XBPBWWDFMLRV,2
2020-04-20,bliu@inbox.com,07315,85F63V0QP1MX,3
2020-04-20,snia@msn.com,68836,RY0MMB578MAD,2
2020-04-21,broish@hotmail.com,73189,UVF4AB87T1PX,1
2020-04-21,swy@inbox.com,98551,LXO31RAS8VIW,1
2020-04-21,swy@inbox.com,98551,Q3EY1ULWQ2DH,4
2020-04-21,frier@aol.com,11195,XQUKT582OFQE,1
2020-04-21,frier@aol.com,11195,V1TDD6RRDI7Q,2
2020-04-21,gruonk@gmail.com,02536,QUPBIGKW7EAP,2
2020-04-21,zei@yahoo.com,10363,3W3TW68QFQY8,4
2020-04-21,zei@yahoo.com,10363,AHZ2RMU7GVP3,2
2020-04-21,zei@yahoo.com,10363,QEDYRZ22VLB4,1
2020-04-21,preab@mail.com,47917,PNFB9AJ2WR91,1
2020-04-21,preab@mail.com,47917,8PNALK4NE8FN,4
2020-04-21,preab@mail.com,47917,Q86E88TOOQPI,4
2020-04-21,preab@mail.com,47917,9H5CBP7D19WL,1
2020-04-21,foeh@mail.com,25443,8ED0QDNAB7WD,1
2020-04-22,ract@mail.com,92847,CQOFYVHHKV7B,4
2020-04-22,ract@mail.com,92847,3WNSRXK93CEF,1
2020-04-22,stet@live.com,13575,9I9I3ZKXS03W,2
2020-04-22,swai@gmail.com,93552,LKZAFATXSLHT,3
2020-04-22,jo@gmail.com,54528,L5IJOBZ475O5,1
2020-04-22,gi@gmail.com,34800,F5HM0B4XNOC1,5
2020-04-22,gi@gmail.com,34800,ZIFL36XXVVCL,3
2020-04-22,gi@gmail.com,34800,QZRE2P25NNN9,1
2020-04-22,smie@gmail.com,70306,3U1O8EGGOSQU,1
2020-04-22,smie@gmail.com,70306,XY7ZMFY5RJCO,1
2020-04-23,blow@inbox.com,70618,02SY6QKW20AK,1
2020-04-23,blow@inbox.com,70618,5958MEENW28L,3
2020-04-23,steuy@inbox.com,69064,JPR0NLQMC8IX,1
2020-04-23,groh@hotmail.com,46720,D7Q6TDLZQ746,2
2020-04-23,clei@yahoo.com,38848,YCO0BQCIGZTX,2
2020-04-23,vy@aol.com,03932,RQ4ZL1CHF5LL,1
2020-04-23,vy@aol.com,03932,EVZ0R5WYCGQT,2
2020-04-23,vy@aol.com,03932,HXOMKHM9WC4K,1
2020-04-24,proisp@msn.com,15990,N3J5V5UPH74K,1
2020-04-24,proisp@msn.com,15990,B6Q3RZ5LI863,1
2020-04-24,yang@yahoo.com,44841,WA51R1H3GJU9,2
2020-04-24,yang@yahoo.com,44841,MALG8K8N6EGA,1
2020-04-24,groev@aol.com,39971,N0VJNWUVFYSB,3
2020-04-24,groev@aol.com,39971,0SGKBY8C3X4Y,1
2020-04-24,cluo@gmail.com,06054,6JZU3KXHDHZK,1
2020-04-24,cluo@gmail.com,06054,FG5NIWY8577Z,1
2020-04-24,cluo@gmail.com,06054,3VZ4MH5NQMVF,1
2020-04-24,priank@mail.com,68005,LDTVLYPE8RTY,1
2020-04-24,chept@msn.com,07243,R9ZI83NFAGJ6,1
2020-04-24,chush@live.com,70346,7XFUWQH5MCYM,2
2020-04-25,voa@inbox.com,88621,I97BVMRA0E15,1
2020-04-25,skei@live.com,42079,0QXR4CV6QVUM,1
2020-04-25,skei@live.com,42079,YSK31CZ2FUJ8,1
2020-04-25,spuch@gmail.com,65952,PFQJAJKV3X5B,2
2020-04-25,spuch@gmail.com,65952,VU5H2JPP1DKE,1
2020-04-25,blum@gmail.com,37464,A3QRYHMN1G2S,1
2020-04-25,slai@gmail.com,44119,IYZXLJODT7RE,1
2020-04-26,plush@aol.com,05040,WKACDVFWUNTO,3
2020-04-26,plush@aol.com,05040,DM74X9925R6K,2
2020-04-26,plush@aol.com,05040,J509451OWWZ7,1
2020-04-26,bloi@gmail.com,53801,RB18B05W6HBI,1
2020-04-26,bloi@gmail.com,53801,FZYY38AWN88R,1
2020-04-26,stoct@inbox.com,00582,TD0L7SS7I0MZ,2
2020-04-26,tao@gmail.com,03375,AQ4JB7POV769,1
2020-04-26,gra@live.com,02243,RDRCYP2AU76J,1
2020-04-26,gra@live.com,02243,6GAV3CSP5YA3,1
2020-04-26,gra@live.com,02243,GT4U53OHINRS,1
2020-04-26,floa@aol.com,41601,EQMNFS7C5C9D,2
2020-04-27,lean@outlook.com,71561,7WKNVT1GQ60D,1
2020-04-27,lean@outlook.com,71561,UAE5QFX2CAP5,1
2020-04-27,lean@outlook.com,71561,5GCD3UY0FJRN,1
2020-04-27,brey@hotmail.com,15990,TSPCH4LRLAO0,1
2020-04-27,brey@hotmail.com,15990,C54X9BHCC9AH,2
2020-04-27,ruamp@yahoo.com,76905,LB0U77Q5MIFI,1
2020-04-27,briy@gmail.com,35309,CLWDYMPCDX0G,2
2020-04-27,briy@gmail.com,35309,6620M4G5WE43,1
2020-04-27,briy@gmail.com,35309,O430XY143C45,3
2020-04-28,droi@aol.com,78567,RVX7Q9VPOZY4,1
2020-04-28,fing@inbox.com,30630,TKQYFVI5YV1F,1
2020-04-28,fing@inbox.com,30630,GP1UQHU57SDX,1
2020-04-28,fing@inbox.com,30630,PBY02VMANRDL,1
2020-04-28,fing@inbox.com,30630,6BWAHTSYG97K,3
2020-04-28,vo@msn.com,66390,QSGSZ45PEI8U,2
2020-04-28,feift@hotmail.com,24367,YA4U1DHK2CPM,3
2020-04-28,zaist@gmail.com,35724,H4R0X7OLV90D,3
2020-04-28,voe@gmail.com,30085,A81SMYU465LT,2
2020-04-28,voe@gmail.com,30085,DYHTUSZOXRC7,1
2020-04-28,voe@gmail.com,30085,I0RIQN9MWEU5,1
2020-04-28,voe@gmail.com,30085,F9403PUBBUGH,1
2020-04-28,zoz@gmail.com,72038,1SYBQCR1OJV3,1
2020-04-28,kup@yahoo.com,74876,7Z3QKXQETOPB,2
2020-04-28,kup@yahoo.com,74876,JDG4HGE60XRC,2
2020-04-28,kup@yahoo.com,74876,H1632UFAQ936,2
2020-04-29,fruond@msn.com,05996,268JXRMKR0BB,1
2020-04-29,druet@icloud.com,44537,ORKNOXIDVKTP,2
2020-04-29,druet@icloud.com,44537,BBDNGR3V2BT9,1
2020-04-29,leesh@aol.com,78567,4VBYWQOBYNYL,1
2020-04-29,zoa@live.com,11882,BZAT8K2LSW7G,2
2020-04-29,mua@msn.com,48379,XEGB1UATCCGT,2
2020-04-29,strem@aol.com,01979,PTD3OK20W98H,3
2020-04-30,jee@hotmail.com,69064,H3X4WG555OU6,2
2020-04-30,priesk@hotmail.com,14632,I6XQXGAOWNPI,4
2020-04-30,priesk@hotmail.com,14632,TPPC90DNOYVX,1
2020-04-30,priesk@hotmail.com,14632,RKY5AHH6SLUQ,3
2020-04-30,stoi@hotmail.com,34800,3CFF8VT7ERHK,1
2020-04-30,fluv@hotmail.com,92156,PW0O39Z0U0B0,1
2020-04-30,fluv@hotmail.com,92156,S8KZET5PFDHT,1
2020-04-30,fluv@hotmail.com,92156,KPDU7GXKDFDK,1
2020-04-30,fluv@hotmail.com,92156,8HXHOI7N74PL,1
2020-05-01,stoaft@yahoo.com,64251,B094W3YD8N6W,1
2020-05-02,tryft@gmail.com,96375,SUA8IJ5DFCO5,2
2020-05-02,tryft@gmail.com,96375,L2RQOSLCKKQQ,2
2020-05-02,briuw@live.com,18715,XT2ABNOZAGO5,1
2020-05-02,gle@gmail.com,11195,PBOO3PUO1TQY,1
2020-05-02,gle@gmail.com,11195,3LMXPU9MJY63,1
2020-05-02,gle@gmail.com,11195,M60W6D2763G2,1
2020-05-02,blo@aol.com,50980,SITF821V47N1,4
2020-05-02,moek@gmail.com,75583,ENG8YXPX3YPL,1
2020-05-02,moek@gmail.com,75583,5PYYYDBUXPPI,3
2020-05-02,moek@gmail.com,75583,9GJ2J7U5DXXC,2
2020-05-02,weam@gmail.com,88621,XEGB1UATCCGT,1
2020-05-02,weam@gmail.com,88621,SWN6WIK6U9TM,3
2020-05-02,clav@hotmail.com,99185,0TDVJ9SABKH0,1
2020-05-02,clav@hotmail.com,99185,9EB9ET6PI8DP,2
2020-05-03,glia@mail.com,64933,DYV8L73R2VMH,4
2020-05-03,glia@mail.com,64933,2VD2SJ965VUL,3
2020-05-03,glia@mail.com,64933,LYU2YU2ZA1L8,5
2020-05-03,zaay@outlook.com,56564,6X38CA6RXN2W,1
2020-05-03,frip@gmail.com,70346,R1TYTA2F6KJ4,1
2020-05-03,struift@yahoo.com,41977,E79F3076DUWH,1
2020-05-03,froach@aol.com,55684,2F8MWDDQRKG8,1
2020-05-03,froach@aol.com,55684,BBSD4L7MH7KH,4
2020-05-03,pleo@outlook.com,94780,XPQTFXHVM4GX,3
2020-05-03,spia@yahoo.com,32889,BVLLKG9C7PAN,1
2020-05-03,spia@yahoo.com,32889,GB338OPBR4CD,1
2020-05-04,ru@hotmail.com,03375,TFREAYXD4JND,1
2020-05-04,dru@yahoo.com,39073,9EBNFOMSH3T4,2
2020-05-04,wang@outlook.com,46173,UCU9QSSA89IC,2
2020-05-04,wang@outlook.com,46173,F4DW0X6KKQRW,1
2020-05-04,swieft@yahoo.com,92714,HMH62YUWJL2M,1
2020-05-04,swieft@yahoo.com,92714,O7PXXV5S6350,2
2020-05-04,swieft@yahoo.com,92714,TIYC9P9UOPJZ,1
2020-05-04,floi@hotmail.com,31518,XDWAW790P4TH,4
2020-05-04,ri@gmail.com,43859,VRPDEF103DP9,4
2020-05-04,smuo@gmail.com,28690,R6WYJ6YS4DWF,2
2020-05-04,smuo@gmail.com,28690,NJA93VB9977Q,1
2020-05-04,spee@hotmail.com,09714,5FOM27SPD283,1
2020-05-04,fly@yahoo.com,05107,DO1WUKOTMRHU,3
2020-05-04,fly@yahoo.com,05107,UJNBG5E7I3QZ,1
2020-05-04,fly@yahoo.com,05107,14KBHWH8NHJZ,1
2020-05-04,fly@yahoo.com,05107,58BM9Z8Q3PNO,1
2020-05-05,snuesk@outlook.com,06669,649CO92YLW2O,2
2020-05-05,stre@live.com,84205,3L6KPG779CTI,1
2020-05-05,stue@yahoo.com,50426,X90FKIENH8WD,1
2020-05-05,vi@aol.com,05048,Q4G9XX4EESRV,2
2020-05-05,moisk@gmail.com,64713,5M8SDA6PS294,1
2020-05-06,skia@yahoo.com,87662,38S4TICKM2QQ,1
2020-05-06,skia@yahoo.com,87662,CLD0VOS6CQWF,4
2020-05-06,giu@inbox.com,99661,KF6SCBYX0GUG,1
2020-05-06,fraap@yahoo.com,04408,L4XGN45X951T,2
2020-05-06,fraap@yahoo.com,04408,K2TH7PQE2WTC,1
2020-05-06,briss@aol.com,35724,93ZYPJ4RT236,2
2020-05-06,briss@aol.com,35724,NVVEM3EFZQVL,3
2020-05-06,briss@aol.com,35724,KTZA300QOJ1Z,1
2020-05-06,poand@msn.com,67753,MD8YDUBC922A,2
2020-05-06,poand@msn.com,67753,WM34S15UYK6R,2
2020-05-06,dueh@gmail.com,66491,UD5G1JP4E5F6,2
2020-05-07,gleist@gmail.com,49681,W5P92FDYTYZQ,1
2020-05-07,stro@inbox.com,08480,APC00EYBX6UJ,1
2020-05-07,skeut@gmail.com,81414,HVPT1C1QQNYT,2
2020-05-07,se@msn.com,15990,F9EUV3B68SL0,1
2020-05-07,se@msn.com,15990,YWAWG3M2N6H4,2
2020-05-07,buol@yahoo.com,39959,2ZYPMGJV3TPU,2
2020-05-07,buol@yahoo.com,39959,RNX7C59DS2PE,1
2020-05-07,slo@aol.com,05708,FYWK2K71J0SK,3
2020-05-07,slo@aol.com,05708,6Q20JD923Z47,1
2020-05-07,slo@aol.com,05708,AXUFQO8CI4UI,1
2020-05-07,struift@gmail.com,89246,D2DAZBRFVGRC,1
2020-05-07,smio@msn.com,71561,P247DRI46EO9,1
2020-05-08,du@gmail.com,33359,E1LIOK2LXQ17,1
2020-05-08,du@gmail.com,33359,3O9W5ZYKEJ4J,1
2020-05-08,du@gmail.com,33359,LHN1M4OI3XZ3,3
2020-05-08,du@gmail.com,33359,YALF02JVMZ4L,1
2020-05-08,du@gmail.com,33359,2F8BTUTWNTZS,1
2020-05-08,glang@aol.com,42391,EOURJHP2DZEL,2
2020-05-08,gea@aol.com,16562,2C8ZH32CYWEI,1
2020-05-08,gea@aol.com,16562,EULZUPGNP0BL,2
2020-05-08,bui@yahoo.com,32424,B5JX8UYMGSVG,2
2020-05-08,bui@yahoo.com,32424,W8SM0C8R1S7L,2
2020-05-08,bui@yahoo.com,32424,5TZK377SUL9I,1
2020-05-08,preay@icloud.com,07334,199LD07FLDES,1
2020-05-08,preay@icloud.com,07334,0ASZGDPJ8U0A,1
2020-05-08,preay@icloud.com,07334,LANU5KHIRARG,1
2020-05-08,preay@icloud.com,07334,45CPCJQNFK7A,4
2020-05-08,tid@inbox.com,33787,K0Y6L8UD0L9I,1
2020-05-08,tid@inbox.com,33787,AAX34RKXEAB3,1
2020-05-08,tid@inbox.com,33787,X1PVKRNJBGY6,2
2020-05-09,troift@live.com,76059,7PTOV5ONUNAV,1
2020-05-09,troift@live.com,76059,LA8EVP5OCTFJ,3
2020-05-09,yee@icloud.com,38917,FZIB2M4UIEBY,2
2020-05-09,yee@icloud.com,38917,GPFAYLJAAYMP,1
2020-05-09,yee@icloud.com,38917,RCN1R15IRQIR,1
2020-05-09,jess@yahoo.com,85562,2I9DFNJHIVVX,5
2020-05-09,nu@msn.com,66390,W25C84PX673G,1
2020-05-09,nu@msn.com,66390,6KQ8B5TT57PQ,1
2020-05-09,nu@msn.com,66390,FDWT6AQGY6WH,1
2020-05-09,fraut@icloud.com,88894,DI9WSYYSNFBE,3
2020-05-09,chuf@gmail.com,58441,2707BQ7X6EQI,1
2020-05-09,chuf@gmail.com,58441,UFZRKIFATULZ,1
2020-05-09,chuf@gmail.com,58441,I123CZ1C7OHO,1
2020-05-09,chuf@gmail.com,58441,PSN7SV2IGVGG,2
2020-05-10,shoung@yahoo.com,07423,R31N5MR3APYI,1
2020-05-10,blia@hotmail.com,05022,TJ45W7PLXZ6E,2
2020-05-10,bruep@yahoo.com,27751,G1Z3HWJZ33BW,1
2020-05-10,bruep@yahoo.com,27751,NSKNU8REMG2G,3
2020-05-10,hash@yahoo.com,75304,4LQXUB0LNI6B,1
2020-05-10,craez@icloud.com,19872,0OGAL8535PY1,1
2020-05-11,skie@gmail.com,88894,J2BVK3N1IMC6,4
2020-05-11,stoug@outlook.com,54888,VQON4YR4EF67,3
2020-05-11,stoug@outlook.com,54888,U2C81DDQ1ICT,1
2020-05-11,hesh@gmail.com,37199,JY5X5BLLS67F,1
2020-05-11,wae@outlook.com,66815,2S4YBLNUDC5N,1
2020-05-11,wae@outlook.com,66815,9TV5WC437G6J,2
2020-05-11,wae@outlook.com,66815,4N64WG7SMNAB,3
2020-05-11,griuv@gmail.com,23169,MDSAXXVVGOTR,2
2020-05-11,sav@msn.com,07605,ARZAY67VTAZK,4
2020-05-12,wu@inbox.com,75365,4HC03EG7BZ2A,1
2020-05-12,bly@gmail.com,97263,XL679Q5X0BNM,2
2020-05-12,bly@gmail.com,97263,ZG8IW5JP4JCQ,1
2020-05-12,bly@gmail.com,97263,100GRUUB9T74,1
2020-05-12,gleaz@gmail.com,68836,QYIGZL94ELD3,3
2020-05-12,swoe@yahoo.com,24633,PK82TDT34YCG,1
2020-05-13,chich@hotmail.com,97811,1WK1O47A30IU,1
2020-05-13,chich@hotmail.com,97811,4BTEYHC97B8M,1
2020-05-13,cheu@yahoo.com,88304,CCWRQVWYNW6T,1
2020-05-13,striun@live.com,14549,9FJT5V915D6F,1
2020-05-13,dri@yahoo.com,71961,VEF4K80IPJ8L,1
2020-05-13,dri@yahoo.com,71961,PG0FEEN3MTYY,1
2020-05-13,dri@yahoo.com,71961,CR04YXDFB1B8,3
2020-05-13,broak@gmail.com,02405,EBZ8JR56RJD3,1
2020-05-13,chal@yahoo.com,08054,Q07H36OR0OPL,3
2020-05-13,gaa@yahoo.com,92919,CSI5ZH9G1LT6,1
2020-05-13,gaa@yahoo.com,92919,T56UXO9XP9R5,1
2020-05-14,flue@aol.com,47151,Y8XQ6P1MOD21,2
2020-05-14,snoe@yahoo.com,90118,UXIQXAEDIIWH,2
2020-05-14,snoe@yahoo.com,90118,K9CBP34ZQ2HJ,2
2020-05-14,true@gmail.com,87015,OFPGGN5DM4I7,1
2020-05-14,crue@gmail.com,80411,CRQDIYN12FJO,2
2020-05-15,ziu@gmail.com,25812,GI1PC50PCOJD,4
2020-05-15,frie@aol.com,76266,367I2JA8RUM1,1
2020-05-15,frie@aol.com,76266,O0UPB02UCY7A,1
2020-05-15,boe@hotmail.com,21288,GNYEM18299ZC,3
2020-05-15,woct@yahoo.com,23911,WDEDAHY7FGIL,2
2020-05-15,woct@yahoo.com,23911,0RPKV0IEZJ1T,3
2020-05-15,woct@yahoo.com,23911,FK8E3AYWDDP0,1
2020-05-15,woct@yahoo.com,23911,KVPN15T9HC19,1
2020-05-15,goast@gmail.com,49298,U7QNBTP3NSYP,1
2020-05-15,bunk@hotmail.com,75583,21OO2ERNO1IX,3
2020-05-15,sment@icloud.com,80411,KRPX9GZN79HZ,1
2020-05-15,tuig@aol.com,93552,MTRE4J9VKWNK,2
2020-05-15,tuig@aol.com,93552,RY7MBID7M0Q8,2
2020-05-15,staz@aol.com,99126,Z38IWQHTTD9G,1
2020-05-15,staz@aol.com,99126,2D60XKHM4I2S,2
2020-05-15,staz@aol.com,99126,CWTK52P40KCX,1
2020-05-15,staz@aol.com,99126,QMXGKJY4IPBI,2
2020-05-15,staz@aol.com,99126,HB5JQ1Y46ADJ,3
2020-05-15,cra@msn.com,08315,8O4RK0U2JXWI,1
2020-05-15,cra@msn.com,08315,BSV7UWMLF8RN,5
2020-05-16,yi@yahoo.com,34731,UJAMJ1H11REV,2
2020-05-16,yi@yahoo.com,34731,H618VCLQCW0R,3
2020-05-16,juech@aol.com,25885,2XR1HPC7DL97,1
2020-05-16,chou@outlook.com,11964,MKRNWYDTR8OQ,1
2020-05-16,fel@yahoo.com,50426,X2YSSQEJXCMC,1
2020-05-16,fel@yahoo.com,50426,DR1IWX1W3QFV,3
2020-05-16,fel@yahoo.com,50426,MR7LC3Q3AZDA,1
2020-05-16,creog@live.com,61774,9ISYUBFMRQ5G,3
2020-05-17,shoi@msn.com,23583,UT82FVV64YXO,2
2020-05-17,cru@outlook.com,28690,8VRHDJ4WMULA,1
2020-05-17,hue@yahoo.com,03032,WQCZR5XUZ0GO,1
2020-05-17,hue@yahoo.com,03032,0086PASQP2ZB,1
2020-05-17,hue@yahoo.com,03032,CIX5CNRALN6E,3
2020-05-17,hue@yahoo.com,03032,C38K6MJDGJVR,1
2020-05-17,hue@yahoo.com,03032,ELN06QIS0UGL,1
2020-05-18,joach@aol.com,88442,EI0NI7MK4Z0B,1
2020-05-18,joach@aol.com,88442,8QEJKHSDX2HV,1
2020-05-18,joach@aol.com,88442,IOW7LC1R6NAR,1
2020-05-18,haen@gmail.com,88894,N74P7K9KC8GJ,1
2020-05-18,noe@mail.com,83485,Y8ANW7R12Y0O,1
2020-05-18,noe@mail.com,83485,DP9YPJQL86ZL,1
2020-05-18,noe@mail.com,83485,RCRNHG5XBO8P,1
2020-05-18,chust@msn.com,56886,H0P6JETSYSQM,1
2020-05-19,yin@aol.com,32076,8TJT0HU3DFZ8,2
2020-05-19,yin@aol.com,32076,QN2XGGJLJVCG,1
2020-05-19,triu@gmail.com,30745,SDFNYN65LSH6,1
2020-05-19,shoung@yahoo.com,07423,AVYHIARW0Z0N,4
2020-05-19,stryl@msn.com,58441,A0M3IMA8CWGA,1
2020-05-20,buoh@yahoo.com,66864,GDB2YNU3DGYX,1
2020-05-20,reu@aol.com,29614,S7Y0BS85BKJG,3
2020-05-20,reu@aol.com,29614,FUXRIB595TLJ,2
2020-05-20,vui@outlook.com,03615,6ZFXPHDQ7U4S,2
2020-05-20,vui@outlook.com,03615,I11MD2M4K1C8,1
2020-05-20,vui@outlook.com,03615,AQATGTGVLBRU,1
